id,school_id,gift_id,fund_id,amount,raw_fund_name
6692,1,6480,19,1000.00,Campus Renewal Fund
6693,1,6481,19,5000.00,Campus Renewal Fund (legacy)
6694,1,6482,19,2580.00,Campus Renewal Fund
6695,1,6483,19,75.00,Campus Renewal Fund
6696,1,6484,13,100.00,Women's Soccer Fund
6697,1,6485,12,75.00,Athletics Excellence Fund
6698,1,6486,12,250.00,Athletics Excellence Fund
6699,1,6487,12,25.00,Athletics Excellence Fund
6700,1,6488,1,250.00,Wherever Needed Most (legacy)
6701,1,6489,1,15.00,Wherever Needed Most
6702,1,6490,1,15.00,Wherever Needed Most
6703,1,6491,2,25.00,Annual Fund
6704,1,6492,22,1032.00,Class of 2001 Scholarship
6705,1,6493,22,25.00,Class of 2001 Scholarship
6706,1,6494,22,250.00,Class of 2001 Scholarship
6707,1,6495,22,75.00,Class of 2001 Scholarship (legacy)
6708,1,6496,1,250.00,Wherever Needed Most
6709,1,6497,1,100.00,Wherever Needed Most (legacy)
6710,1,6498,13,15.00,Women's Soccer Fund
6711,1,6499,12,25.00,Athletics Excellence Fund
6712,1,6500,12,25.00,Athletics Excellence Fund (legacy)
6713,1,6500,11,25.00,Arts and Performance Fund
6714,1,6501,13,100.00,WOMEN'S SOCCER FD.
6715,1,6502,1,1000.00,Wherever Needed Most
6716,1,6503,17,500.00,Parent and Family Fund
6717,1,6504,17,100.00,Parent and Family Fund
6718,1,6505,15,100.00,Community Service Fund
6719,1,6506,2,100.00,Annual Fund
6720,1,6507,15,75.00,Community Service Fund
6721,1,6508,1,75.00,Wherever Needed Most
6722,1,6509,17,100.00,Parent and Family Fund
6723,1,6510,17,100.00,Parent and Family Fund
6724,1,6511,17,25.00,Parent and Family Fund
6725,1,6512,17,25.00,Parent and Family Fund
6726,1,6513,1,25.00,Wherever Needed Most
6727,1,6514,5,50.00,Student Emergency Fund
6728,1,6515,17,50.00,Parent and Family Fund
6729,1,6516,17,500.00,Parent and Family Fund
6730,1,6517,17,25.00,Parent and Family Fund
6731,1,6518,17,25.00,Parent and Family Fund
6732,1,6519,1,250.00,Wherever Needed Most
6733,1,6520,4,1000.00,First-Generation Student Fund
6734,1,6521,13,100.00,Women's Soccer Fund
6735,1,6522,13,50.00,Women's Soccer Fund (legacy)
6736,1,6523,4,30.00,FIRST-GENERATION STUDENT FD.
6737,1,6523,21,20.00,Health Sciences Fund
6738,1,6524,2,15.00,Annual Fund
6739,1,6525,2,100.00,Annual Fund (legacy)
6740,1,6526,19,10000.00,Campus Renewal Fund
6741,1,6527,4,50.00,First-Generation Student Fund
6742,1,6528,17,500.00,Parent and Family Fund
6743,1,6529,17,1000.00,Parent and Family Fund
6744,1,6530,13,250.00,WOMEN'S SOCCER FD.
6745,1,6531,12,100.00,ATHLETICS EXCELLENCE FD.
6746,1,6532,1,25.00,Wherever Needed Most (legacy)
6747,1,6533,12,1000.00,Athletics Excellence Fund
6748,1,6534,1,25.00,Wherever Needed Most (legacy)
6749,1,6535,4,25.00,First-Generation Student Fund
6750,1,6536,1,250.00,Wherever Needed Most
6751,1,6537,3,187.50,General Scholarship Fund (legacy)
6752,1,6537,17,62.50,Parent and Family Fund
6753,1,6538,2,1000.00,Annual Fund
6754,1,6539,1,500.00,Wherever Needed Most
6755,1,6540,13,50.00,Women's Soccer Fund
6756,1,6541,11,50.00,Arts and Performance Fund
6757,1,6542,3,50.00,General Scholarship Fund
6758,1,6543,18,250.00,Alumni Programs Fund (legacy)
6759,1,6544,2,500.00,Annual Fund
6760,1,6546,2,50.00,Annual Fund
6761,1,6547,6,2500.00,Library and Learning Commons (legacy)
6762,1,6548,6,75.00,Library and Learning Commons
6763,1,6548,15,25.00,Community Service Fund
6764,1,6549,17,100.00,Parent and Family Fund
6765,1,6550,17,25.00,Parent and Family Fund
6766,1,6551,17,1000.00,Parent and Family Fund
6767,1,6552,17,187.50,Parent and Family Fund
6768,1,6552,16,62.50,Student Clubs Fund
6769,1,6553,17,25.00,Parent and Family Fund
6770,1,6554,17,250.00,Parent and Family Fund
6771,1,6556,17,50.00,Parent and Family Fund (legacy)
6772,1,6557,1,500.00,Wherever Needed Most
6773,1,6558,1,30.00,Wherever Needed Most
6774,1,6558,17,20.00,Parent and Family Fund
6775,1,6559,12,15.00,Athletics Excellence Fund
6776,1,6560,15,25.00,Community Service Fund
6777,1,6561,15,103.20,Community Service Fund
6778,1,6562,13,100.00,Women's Soccer Fund (legacy)
6779,1,6563,12,50.00,Athletics Excellence Fund
6780,1,6564,2,15.00,Annual Fund
6781,1,6565,4,250.00,First-Generation Student Fund
6782,1,6566,1,50.00,Wherever Needed Most
6783,1,6567,1,25.00,Wherever Needed Most
6784,1,6568,2,50.00,Annual Fund
6785,1,6569,17,50.00,Parent and Family Fund
6786,1,6570,17,15.00,Parent and Family Fund
6787,1,6571,15,25.00,Community Service Fund
6788,1,6572,9,1000.00,Humanities Fund
6789,1,6573,1,50.00,Wherever Needed Most (legacy)
6790,1,6574,17,500.00,Parent and Family Fund
6791,1,6575,17,50.00,Parent and Family Fund (legacy)
6792,1,6576,17,1000.00,Parent and Family Fund
6793,1,6577,13,250.00,Women's Soccer Fund
6794,1,6578,13,50.00,Women's Soccer Fund
6795,1,6579,12,500.00,Athletics Excellence Fund (legacy)
6796,1,6580,12,25.00,Athletics Excellence Fund (legacy)
6797,1,6581,6,250.00,LIBRARY AND LEARNING COMMONS
6798,1,6582,12,25.00,Athletics Excellence Fund
6799,1,6584,2,103.20,Annual Fund
6800,1,6585,2,75.00,Annual Fund
6801,1,6586,1,30.00,Wherever Needed Most
6802,1,6586,12,20.00,Athletics Excellence Fund
6803,1,6587,1,15.00,Wherever Needed Most
6804,1,6588,1,15.00,Wherever Needed Most
6805,1,6589,1,2500.00,Wherever Needed Most
6806,1,6590,1,50.00,WHEREVER NEEDED MOST
6807,1,6591,3,15.00,GENERAL SCHOLARSHIP FD.
6808,1,6592,11,500.00,Arts and Performance Fund
6809,1,6593,13,50.00,Women's Soccer Fund
6810,1,6594,12,15.00,Athletics Excellence Fund
6811,1,6595,13,100.00,WOMEN'S SOCCER FD.
6812,1,6596,13,2500.00,Women's Soccer Fund
6813,1,6597,13,25.00,Women's Soccer Fund
6814,1,6598,13,100.00,Women's Soccer Fund
6815,1,6599,12,100.00,Athletics Excellence Fund
6816,1,6600,12,100.00,ATHLETICS EXCELLENCE FD.
6817,1,6601,12,5000.00,Athletics Excellence Fund
6818,1,6601,4,5000.00,First-Generation Student Fund
6819,1,6602,13,250.00,Women's Soccer Fund
6820,1,6603,12,25.00,Athletics Excellence Fund
6821,1,6604,13,25.00,Women's Soccer Fund (legacy)
6822,1,6605,12,75.00,Athletics Excellence Fund
6823,1,6606,13,50.00,Women's Soccer Fund
6824,1,6607,17,1032.00,Parent and Family Fund
6825,1,6609,2,50.00,Annual Fund (legacy)
6826,1,6610,2,250.00,Annual Fund
6827,1,6611,1,1000.00,WHEREVER NEEDED MOST
6828,1,6612,1,25.00,Wherever Needed Most
6829,1,6613,1,15.00,Wherever Needed Most
6830,1,6614,1,100.00,WHEREVER NEEDED MOST
6831,1,6615,1,100.00,Wherever Needed Most
6832,1,6616,2,100.00,Annual Fund
6833,1,6617,1,100.00,Wherever Needed Most
6834,1,6618,1,1000.00,Wherever Needed Most
6835,1,6619,4,100.00,First-Generation Student Fund
6836,1,6620,3,25.00,General Scholarship Fund
6837,1,6621,4,250.00,First-Generation Student Fund
6838,1,6622,1,50.00,WHEREVER NEEDED MOST
6839,1,6623,2,100.00,Annual Fund
6840,1,6624,17,5000.00,Parent and Family Fund
6841,1,6625,17,1000.00,Parent and Family Fund
6842,1,6626,1,15.00,Wherever Needed Most
6843,1,6627,18,1000.00,Alumni Programs Fund
6844,1,6628,12,1000.00,Athletics Excellence Fund (legacy)
6845,1,6629,13,15.00,Women's Soccer Fund
6846,1,6630,18,50.00,Alumni Programs Fund
6847,1,6631,2,250.00,Annual Fund
6848,1,6632,18,1000.00,Alumni Programs Fund
6849,1,6633,2,50.00,Annual Fund
6850,1,6634,2,100.00,Annual Fund (legacy)
6851,1,6635,3,75.00,General Scholarship Fund
6852,1,6636,1,75.00,Wherever Needed Most
6853,1,6637,2,500.00,Annual Fund
6854,1,6638,1,15.00,Wherever Needed Most
6855,1,6639,1,100.00,WHEREVER NEEDED MOST
6856,1,6640,4,250.00,First-Generation Student Fund
6857,1,6641,2,75.00,Annual Fund
6858,1,6642,12,37.50,Athletics Excellence Fund
6859,1,6642,15,12.50,Community Service Fund
6860,1,6643,7,5000.00,Engineering Innovation Fund
6861,1,6644,8,100.00,Computer Science Fund
6862,1,6645,8,250.00,Computer Science Fund
6863,1,6646,7,1000.00,Engineering Innovation Fund
6864,1,6647,20,2500.00,Business School Fund
6865,1,6648,9,250.00,Humanities Fund
6866,1,6649,1,25.00,Wherever Needed Most
6867,1,6650,3,500.00,GENERAL SCHOLARSHIP FD.
6868,1,6651,1,50.00,Wherever Needed Most (legacy)
6869,1,6652,19,516.00,Campus Renewal Fund
6870,1,6653,19,1000.00,Campus Renewal Fund (legacy)
6871,1,6654,11,50.00,Arts and Performance Fund
6872,1,6655,3,15.00,General Scholarship Fund
6873,1,6656,15,75.00,Community Service Fund (legacy)
6874,1,6657,15,1000.00,Community Service Fund
6875,1,6658,5,250.00,Student Emergency Fund
6876,1,6659,5,100.00,STUDENT EMERGENCY FD.
6877,1,6660,17,25.00,Parent and Family Fund
6878,1,6661,17,15.00,Parent and Family Fund (legacy)
6879,1,6662,17,50.00,Parent and Family Fund (legacy)
6880,1,6663,17,50.00,PARENT AND FAMILY FD.
6881,1,6664,17,25.00,Parent and Family Fund
6882,1,6665,4,250.00,First-Generation Student Fund (legacy)
6883,1,6666,4,250.00,First-Generation Student Fund
6884,1,6667,2,75.00,Annual Fund
6885,1,6668,1,100.00,Wherever Needed Most
6886,1,6669,2,37.50,Annual Fund
6887,1,6669,13,12.50,Women's Soccer Fund
6888,1,6670,19,10000.00,Campus Renewal Fund
6889,1,6671,19,500.00,Campus Renewal Fund
6890,1,6672,19,25.00,Campus Renewal Fund
6891,1,6673,19,5000.00,Campus Renewal Fund
6892,1,6674,11,25.00,Arts and Performance Fund
6893,1,6675,1,15.00,Wherever Needed Most
6894,1,6676,1,250.00,Wherever Needed Most
6895,1,6677,1,15.00,Wherever Needed Most (legacy)
6896,1,6678,2,250.00,Annual Fund
6897,1,6679,22,500.00,Class of 2001 Scholarship
6898,1,6680,13,75.00,Women's Soccer Fund
6899,1,6681,12,100.00,Athletics Excellence Fund
6900,1,6682,6,15.00,Library and Learning Commons
6901,1,6683,12,100.00,Athletics Excellence Fund
6902,1,6684,12,100.00,Athletics Excellence Fund
6903,1,6685,12,100.00,Athletics Excellence Fund
6904,1,6686,13,50.00,Women's Soccer Fund
6905,1,6687,13,50.00,Women's Soccer Fund
6906,1,6688,12,100.00,Athletics Excellence Fund
6907,1,6689,12,100.00,ATHLETICS EXCELLENCE FD.
6908,1,6690,12,75.00,Athletics Excellence Fund
6909,1,6691,13,75.00,Women's Soccer Fund
6910,1,6692,13,50.00,Women's Soccer Fund
6911,1,6693,13,15.00,WOMEN'S SOCCER FD.
6912,1,6694,13,100.00,Women's Soccer Fund
6913,1,6695,12,250.00,Athletics Excellence Fund
6914,1,6696,13,75.00,Women's Soccer Fund
6915,1,6697,19,50.00,Campus Renewal Fund (legacy)
6916,1,6698,3,100.00,General Scholarship Fund
6917,1,6699,4,50.00,First-Generation Student Fund
6918,1,6700,3,100.00,General Scholarship Fund
6919,1,6701,1,100.00,WHEREVER NEEDED MOST
6920,1,6702,12,50.00,Athletics Excellence Fund
6921,1,6703,1,2500.00,Wherever Needed Most
6922,1,6704,9,50.00,HUMANITIES FD.
6923,1,6705,13,50.00,Women's Soccer Fund
6924,1,6706,13,50.00,Women's Soccer Fund
6925,1,6707,13,50.00,Women's Soccer Fund
6926,1,6708,12,15.00,Athletics Excellence Fund
6927,1,6709,12,100.00,Athletics Excellence Fund
6928,1,6710,12,100.00,Athletics Excellence Fund
6929,1,6711,13,15.00,Women's Soccer Fund
6930,1,6712,13,50.00,Women's Soccer Fund
6931,1,6713,17,25.00,Parent and Family Fund
6932,1,6714,17,250.00,Parent and Family Fund
6933,1,6715,15,100.00,Community Service Fund
6934,1,6716,15,1000.00,Community Service Fund
6935,1,6717,5,75.00,Student Emergency Fund (legacy)
6936,1,6718,5,25.00,Student Emergency Fund
6937,1,6719,6,25.00,Library and Learning Commons
6938,1,6720,2,77.40,Annual Fund
6939,1,6720,7,25.80,Engineering Innovation Fund
6940,1,6721,9,250.00,Humanities Fund
6941,1,6722,9,25.00,Humanities Fund
6942,1,6723,15,50.00,Community Service Fund (legacy)
6943,1,6724,5,25.00,Student Emergency Fund
6944,1,6725,8,250.00,Computer Science Fund
6945,1,6726,7,2500.00,Engineering Innovation Fund
6946,1,6727,5,250.00,Student Emergency Fund
6947,1,6728,5,25.00,Student Emergency Fund
6948,1,6729,15,250.00,Community Service Fund
6949,1,6730,5,5000.00,Student Emergency Fund
6950,1,6731,15,56.25,Community Service Fund
6951,1,6731,2,18.75,Annual Fund
6952,1,6732,5,500.00,Student Emergency Fund
6953,1,6733,5,75.00,Student Emergency Fund
6954,1,6734,5,50.00,Student Emergency Fund
6955,1,6735,5,50.00,STUDENT EMERGENCY FD.
6956,1,6736,5,1000.00,STUDENT EMERGENCY FD.
6957,1,6737,5,25.00,Student Emergency Fund
6958,1,6738,15,50.00,Community Service Fund
6959,1,6739,15,250.00,Community Service Fund (legacy)
6960,1,6740,15,250.00,Community Service Fund
6961,1,6741,11,100.00,Arts and Performance Fund
6962,1,6742,17,250.00,Parent and Family Fund
6963,1,6743,17,100.00,Parent and Family Fund
6964,1,6744,17,25.00,Parent and Family Fund
6965,1,6745,17,15.00,Parent and Family Fund
6966,1,6746,17,15.00,Parent and Family Fund
6967,1,6747,13,25.00,Women's Soccer Fund (legacy)
6968,1,6748,9,250.00,Humanities Fund
6969,1,6749,15,1000.00,Community Service Fund
6970,1,6750,4,100.00,First-Generation Student Fund (legacy)
6971,1,6751,1,100.00,Wherever Needed Most
6972,1,6752,1,5000.00,Wherever Needed Most
6973,1,6753,1,250.00,Wherever Needed Most
6974,1,6754,12,25.00,Athletics Excellence Fund
6975,1,6755,13,75.00,Women's Soccer Fund
6976,1,6756,12,50.00,Athletics Excellence Fund
6977,1,6757,13,50.00,Women's Soccer Fund
6978,1,6758,18,77.40,Alumni Programs Fund
6979,1,6759,13,50.00,Women's Soccer Fund
6980,1,6760,13,50.00,Women's Soccer Fund
6981,1,6761,5,100.00,Student Emergency Fund
6982,1,6762,15,51.60,Community Service Fund
6983,1,6763,15,100.00,Community Service Fund
6984,1,6764,5,15.00,Student Emergency Fund
6985,1,6765,17,75.00,Parent and Family Fund (legacy)
6986,1,6766,17,50.00,Parent and Family Fund (legacy)
6987,1,6767,17,50.00,Parent and Family Fund
6988,1,6767,13,50.00,Women's Soccer Fund
6989,1,6768,17,25.00,Parent and Family Fund
6990,1,6769,17,75.00,Parent and Family Fund (legacy)
6991,1,6770,17,30.00,PARENT AND FAMILY FD.
6992,1,6770,16,20.00,Student Clubs Fund
6993,1,6771,17,25.00,Parent and Family Fund
6994,1,6772,17,100.00,Parent and Family Fund
6995,1,6773,17,50.00,Parent and Family Fund (legacy)
6996,1,6774,17,5000.00,Parent and Family Fund (legacy)
6997,1,6775,2,50.00,Annual Fund
6998,1,6776,13,15.00,Women's Soccer Fund
6999,1,6777,12,75.00,Athletics Excellence Fund
7000,1,6778,12,1000.00,Athletics Excellence Fund (legacy)
7001,1,6779,13,15.00,Women's Soccer Fund
7002,1,6780,17,100.00,Parent and Family Fund
7003,1,6781,17,50.00,Parent and Family Fund
7004,1,6782,17,500.00,Parent and Family Fund
7005,1,6783,17,50.00,Parent and Family Fund
7006,1,6784,17,1000.00,Parent and Family Fund
7007,1,6785,17,15.00,Parent and Family Fund (legacy)
7008,1,6786,17,50.00,Parent and Family Fund (legacy)
7009,1,6787,17,50.00,Parent and Family Fund (legacy)
7010,1,6788,12,50.00,Athletics Excellence Fund
7011,1,6789,13,500.00,Women's Soccer Fund
7012,1,6790,2,50.00,Annual Fund
7013,1,6791,2,37.50,Annual Fund
7014,1,6791,10,12.50,FACULTY RESEARCH FD.
7015,1,6792,19,100.00,Campus Renewal Fund
7016,1,6793,1,50.00,Wherever Needed Most (legacy)
7017,1,6794,1,50.00,Wherever Needed Most
7018,1,6795,9,100.00,HUMANITIES FD.
7019,1,6796,2,1000.00,ANNUAL FD.
7020,1,6797,1,50.00,Wherever Needed Most
7021,1,6799,2,2500.00,Annual Fund
7022,1,6800,1,25.00,Wherever Needed Most
7023,1,6801,1,5000.00,Wherever Needed Most
7024,1,6802,1,25.00,Wherever Needed Most
7025,1,6803,2,50.00,Annual Fund
7026,1,6804,1,25.00,Wherever Needed Most
7027,1,6805,2,250.00,Annual Fund
7028,1,6806,3,250.00,GENERAL SCHOLARSHIP FD.
7029,1,6807,15,50.00,Community Service Fund
7030,1,6808,15,50.00,COMMUNITY SERVICE FD.
7031,1,6809,5,100.00,STUDENT EMERGENCY FD.
7032,1,6810,5,25.00,Student Emergency Fund
7033,1,6811,15,100.00,Community Service Fund
7034,1,6812,5,25.00,Student Emergency Fund
7035,1,6813,18,60.00,Alumni Programs Fund
7036,1,6813,9,40.00,Humanities Fund (legacy)
7037,1,6814,19,75.00,CAMPUS RENEWAL FD.
7038,1,6815,19,10000.00,Campus Renewal Fund
7039,1,6816,6,1000.00,Library and Learning Commons
7040,1,6817,13,516.00,Women's Soccer Fund
7041,1,6818,12,50.00,Athletics Excellence Fund
7042,1,6819,11,50.00,Arts and Performance Fund
7043,1,6820,1,25.00,Wherever Needed Most
7044,1,6821,4,75.00,FIRST-GENERATION STUDENT FD.
7045,1,6822,11,250.00,ARTS AND PERFORMANCE FD.
7046,1,6823,5,1875.00,Student Emergency Fund
7047,1,6823,3,625.00,General Scholarship Fund
7048,1,6824,13,250.00,Women's Soccer Fund
7049,1,6825,12,250.00,Athletics Excellence Fund
7050,1,6826,13,50.00,WOMEN'S SOCCER FD.
7051,1,6827,1,100.00,Wherever Needed Most (legacy)
7052,1,6828,11,75.00,Arts and Performance Fund
7053,1,6829,1,25.00,Wherever Needed Most
7054,1,6830,12,100.00,Athletics Excellence Fund
7055,1,6831,12,75.00,Athletics Excellence Fund
7056,1,6832,12,250.00,Athletics Excellence Fund
7057,1,6833,12,1000.00,Athletics Excellence Fund (legacy)
7058,1,6834,4,15.00,First-Generation Student Fund
7059,1,6835,1,250.00,Wherever Needed Most
7060,1,6836,1,25.00,Wherever Needed Most
7061,1,6837,1,500.00,Wherever Needed Most
7062,1,6838,1,50.00,WHEREVER NEEDED MOST
7063,1,6839,2,25.00,Annual Fund
7064,1,6840,3,100.00,General Scholarship Fund
7065,1,6841,2,10000.00,Annual Fund
7066,1,6842,4,50.00,First-Generation Student Fund
7067,1,6843,17,5000.00,Parent and Family Fund
7068,1,6844,15,50.00,Community Service Fund
7069,1,6845,15,250.00,Community Service Fund
7070,1,6846,5,250.00,STUDENT EMERGENCY FD.
7071,1,6847,5,129.00,Student Emergency Fund
7072,1,6847,9,129.00,Humanities Fund
7073,1,6848,13,25.00,Women's Soccer Fund
7074,1,6849,12,50.00,Athletics Excellence Fund
7075,1,6850,13,1000.00,Women's Soccer Fund
7076,1,6851,13,25.00,Women's Soccer Fund
7077,1,6852,12,1000.00,Athletics Excellence Fund
7078,1,6853,13,500.00,Women's Soccer Fund
7079,1,6854,12,50.00,Athletics Excellence Fund
7080,1,6855,12,50.00,Athletics Excellence Fund
7081,1,6856,13,75.00,Women's Soccer Fund
7082,1,6857,13,50.00,Women's Soccer Fund
7083,1,6858,13,250.00,WOMEN'S SOCCER FD.
7084,1,6859,12,25.00,Athletics Excellence Fund
7085,1,6860,6,250.00,Library and Learning Commons
7086,1,6861,17,500.00,Parent and Family Fund
7087,1,6862,17,50.00,Parent and Family Fund
7088,1,6863,17,500.00,Parent and Family Fund
7089,1,6864,17,100.00,Parent and Family Fund
7090,1,6865,13,50.00,Women's Soccer Fund
7091,1,6866,17,1000.00,Parent and Family Fund
7092,1,6867,6,50.00,Library and Learning Commons
7093,1,6868,4,50.00,First-Generation Student Fund
7094,1,6869,20,250.00,Business School Fund
7095,1,6870,1,500.00,Wherever Needed Most
7096,1,6871,18,50.00,Alumni Programs Fund (legacy)
7097,1,6872,2,50.00,ANNUAL FD.
7098,1,6873,3,5000.00,General Scholarship Fund
7099,1,6874,2,250.00,Annual Fund
7100,1,6875,2,25.00,Annual Fund (legacy)
7101,1,6876,3,25.00,General Scholarship Fund
7102,1,6876,5,25.00,Student Emergency Fund
7103,1,6877,2,100.00,Annual Fund
7104,1,6878,1,51.60,Wherever Needed Most
7105,1,6879,6,100.00,Library and Learning Commons
7106,1,6880,1,100.00,Wherever Needed Most
7107,1,6881,13,51.60,Women's Soccer Fund
7108,1,6882,17,100.00,PARENT AND FAMILY FD.
7109,1,6883,17,25.00,Parent and Family Fund
7110,1,6884,12,250.00,Athletics Excellence Fund
7111,1,6885,1,50.00,Wherever Needed Most
7112,1,6886,17,50.00,Parent and Family Fund
7113,1,6887,17,50.00,Parent and Family Fund (legacy)
7114,1,6888,17,10000.00,Parent and Family Fund
7115,1,6889,20,100.00,Business School Fund
7116,1,6890,2,5000.00,ANNUAL FD.
7117,1,6891,17,50.00,Parent and Family Fund
7118,1,6892,17,50.00,Parent and Family Fund
7119,1,6893,12,1000.00,Athletics Excellence Fund
7120,1,6894,12,1000.00,Athletics Excellence Fund
7121,1,6895,13,250.00,Women's Soccer Fund
7122,1,6896,12,500.00,ATHLETICS EXCELLENCE FD.
7123,1,6897,13,25.00,Women's Soccer Fund (legacy)
7124,1,6898,13,50.00,Women's Soccer Fund
7125,1,6899,12,100.00,Athletics Excellence Fund
7126,1,6901,13,75.00,Women's Soccer Fund (legacy)
7127,1,6902,13,15.00,Women's Soccer Fund
7128,1,6903,2,50.00,Annual Fund
7129,1,6904,17,50.00,Parent and Family Fund
7130,1,6905,17,15.48,Parent and Family Fund
7131,1,6906,17,50.00,Parent and Family Fund
7132,1,6907,17,25.00,Parent and Family Fund
7133,1,6908,17,25.00,Parent and Family Fund
7134,1,6909,17,5000.00,Parent and Family Fund
7135,1,6910,17,2500.00,Parent and Family Fund
7136,1,6911,17,250.00,Parent and Family Fund
7137,1,6911,21,250.00,Health Sciences Fund
7138,1,6912,17,100.00,Parent and Family Fund
7139,1,6913,17,500.00,Parent and Family Fund
7140,1,6914,17,250.00,Parent and Family Fund
7141,1,6915,17,1000.00,Parent and Family Fund
7142,1,6916,17,250.00,Parent and Family Fund
7143,1,6917,17,100.00,Parent and Family Fund
7144,1,6918,17,100.00,PARENT AND FAMILY FD.
7145,1,6919,17,50.00,Parent and Family Fund
7146,1,6920,17,100.00,Parent and Family Fund
7147,1,6921,17,100.00,Parent and Family Fund
7148,1,6922,17,75.00,PARENT AND FAMILY FD.
7149,1,6923,17,50.00,Parent and Family Fund
7150,1,6924,17,2500.00,Parent and Family Fund
7151,1,6925,17,15.00,Parent and Family Fund
7152,1,6926,17,25.00,PARENT AND FAMILY FD.
7153,1,6927,17,1000.00,PARENT AND FAMILY FD.
7154,1,6928,17,25.00,Parent and Family Fund
7155,1,6929,3,100.00,General Scholarship Fund
7156,1,6930,1,100.00,Wherever Needed Most
7157,1,6931,12,1000.00,Athletics Excellence Fund
7158,1,6932,13,75.00,Women's Soccer Fund
7159,1,6932,9,25.00,Humanities Fund
7160,1,6933,12,125.00,Athletics Excellence Fund (legacy)
7161,1,6933,20,125.00,BUSINESS SCHOOL FD.
7162,1,6934,12,100.00,Athletics Excellence Fund (legacy)
7163,1,6935,15,50.00,Community Service Fund
7164,1,6936,5,15.00,Student Emergency Fund
