id,school_id,constituent_id,affiliation_type,raw_affiliation_value,start_year,end_year,is_primary,record_source
6849,1,6161,alumni,Alumnus/Alumna,1979,1983,true,crm_import
6850,1,15033,alumni,Alumnus/Alumna,2017,2021,true,crm_import
6851,1,15033,parent,Current Parent,2026,2026,false,crm_import
6852,1,16059,alumni,Former Student,1988,1992,true,online
6853,1,16059,parent,Parent/Guardian,2014,2018,false,online
6854,1,18691,alumni,Former Student,1995,1999,true,online
6855,1,10794,alumni,Graduate,1997,2001,true,advancement_entry
6856,1,10357,alumni,Alumni Record,2012,2016,true,crm_import
6857,1,1297,alumni,Alumnus/Alumna,1997,2001,true,crm_import
6858,1,1297,parent,Parent,2023,2026,false,crm_import
6859,1,13772,alumni,Alumni Record,1986,1990,true,crm_import
6860,1,7789,alumni,Former Student,1974,1978,true,crm_import
6861,1,7789,employee,Faculty/Staff,1986,,false,crm_import
6862,1,19830,alumni,Graduate,2022,2026,true,crm_import
6863,1,19277,alumni,Graduate,2021,2025,true,crm_import
6864,1,19277,employee,Current Faculty,2026,,false,crm_import
6865,1,19820,alumni,Alumnus/Alumna,2012,2016,true,crm_import
6866,1,10036,alumni,Graduate,1960,1964,true,online
6867,1,4280,alumni,Alumnus/Alumna,2012,2016,true,online
6868,1,14738,alumni,Alumni Record,1991,1995,true,advancement_entry
6869,1,14738,parent,Parent/Guardian,2017,,false,advancement_entry
6870,1,19818,alumni,Alumnus/Alumna,2005,2009,true,crm_import
6871,1,19818,employee,Faculty/Staff,2017,,false,crm_import
6872,1,17861,alumni,Graduate,2013,2017,true,crm_import
6873,1,18176,alumni,Alumni Record,1961,1965,true,crm_import
6874,1,3750,alumni,Graduate,2013,2017,true,crm_import
6875,1,10890,alumni,Former Student,1965,1969,true,crm_import
6876,1,10890,parent,Parent,1991,1995,false,crm_import
6877,1,18647,alumni,Graduate,2009,2013,true,crm_import
6878,1,5435,alumni,Former Student,2001,2005,true,crm_import
6879,1,18244,alumni,Alumni Record,1947,1951,true,online
6880,1,18244,employee,Current Faculty,1959,,false,online
6881,1,12410,alumni,Former Student,1970,1974,true,online
6882,1,8601,alumni,Alumnus/Alumna,2002,2006,true,advancement_entry
6883,1,19270,alumni,Graduate,2020,2024,true,crm_import
6884,1,19270,parent,Current Parent,2026,,false,crm_import
6885,1,7110,alumni,Alumnus/Alumna,1988,1992,true,crm_import
6886,1,12895,alumni,Alumni Record,1959,1963,true,crm_import
6887,1,12895,parent,Parent,1985,,false,crm_import
6888,1,15551,alumni,Alumnus/Alumna,2008,2012,true,crm_import
6889,1,14930,alumni,Alumni Record,2007,2011,true,crm_import
6890,1,18150,alumni,Alumni Record,1959,1963,true,crm_import
6891,1,7252,alumni,Alumnus/Alumna,2007,2011,true,crm_import
6892,1,17987,alumni,Graduate,2005,2009,true,online
6893,1,17987,parent,Current Parent,2026,2026,false,online
6894,1,16475,alumni,Alumnus/Alumna,2001,2005,true,online
6895,1,19839,alumni,Former Student,2007,2011,true,advancement_entry
6896,1,8409,alumni,Alumnus/Alumna,2006,2010,true,crm_import
6897,1,8409,parent,Parent - Undergraduate,2026,,false,crm_import
6898,1,275,alumni,Former Student,2013,2017,true,crm_import
6899,1,7924,alumni,Former Student,1969,1973,true,crm_import
6900,1,11368,alumni,Alumnus/Alumna,1990,1994,true,crm_import
6901,1,13349,alumni,Alumnus/Alumna,2011,2015,true,crm_import
6902,1,13349,employee,Faculty/Staff,2023,,false,crm_import
6903,1,13124,alumni,Alumni Record,1965,1969,true,crm_import
6904,1,13124,parent,Parent - Undergraduate,1991,1995,false,crm_import
6905,1,325,alumni,Graduate,2010,2014,true,crm_import
6906,1,325,parent,Parent,2026,2026,false,crm_import
6907,1,325,employee,Current Faculty,2022,,false,crm_import
6908,1,15073,alumni,Graduate,1986,1990,true,online
6909,1,11706,alumni,Graduate,1962,1966,true,online
6910,1,5759,alumni,Alumni Record,1969,1973,true,advancement_entry
6911,1,6702,alumni,Graduate,1996,2000,true,crm_import
6912,1,15077,alumni,Alumnus/Alumna,1979,1983,true,crm_import
6913,1,4332,alumni,Alumni Record,2008,2012,true,crm_import
6914,1,17709,alumni,Former Student,1973,1977,true,crm_import
6915,1,7492,alumni,Alumni Record,1967,1971,true,crm_import
6916,1,7492,parent,Parent - Undergraduate,1993,,false,crm_import
6917,1,7492,employee,Employee,1979,,false,crm_import
6918,1,7152,alumni,Former Student,2008,2012,true,crm_import
6919,1,15296,alumni,Alumnus/Alumna,1996,2000,true,crm_import
6920,1,4590,alumni,Alumnus/Alumna,1981,1985,true,online
6921,1,3136,alumni,Alumni Record,2015,2019,true,online
6922,1,3136,parent,Parent - Undergraduate,2026,2026,false,online
6923,1,17721,alumni,Alumnus/Alumna,1988,1992,true,advancement_entry
6924,1,17721,parent,Parent,2014,,false,advancement_entry
6925,1,19493,alumni,Alumnus/Alumna,2007,2011,true,crm_import
6926,1,19493,parent,Current Parent,2026,,false,crm_import
6927,1,17366,alumni,Alumnus/Alumna,2002,2006,true,crm_import
6928,1,19742,alumni,Alumni Record,2009,2013,true,crm_import
6929,1,19742,parent,Parent/Guardian,2026,,false,crm_import
6930,1,3166,alumni,Graduate,1966,1970,true,crm_import
6931,1,19894,alumni,Graduate,1963,1967,true,crm_import
6932,1,13330,alumni,Alumnus/Alumna,1949,1953,true,crm_import
6933,1,13330,parent,Parent,1975,,false,crm_import
6934,1,11845,alumni,Graduate,2000,2004,true,crm_import
6935,1,6623,alumni,Former Student,2018,2022,true,online
6936,1,6623,parent,Parent - Undergraduate,2026,2026,false,online
6937,1,1472,alumni,Alumnus/Alumna,1958,1962,true,online
6938,1,8824,alumni,Graduate,1991,1995,true,advancement_entry
6939,1,8824,parent,Current Parent,2017,,false,advancement_entry
6940,1,8824,employee,Employee,2003,,false,advancement_entry
6941,1,3082,alumni,Alumnus/Alumna,2015,2019,true,crm_import
6942,1,9231,alumni,Former Student,1962,1966,true,crm_import
6943,1,16276,alumni,Former Student,1976,1980,true,crm_import
6944,1,12542,alumni,Graduate,1998,2002,true,crm_import
6945,1,7289,alumni,Former Student,1961,1965,true,crm_import
6946,1,7289,parent,Parent,1987,,false,crm_import
6947,1,2072,alumni,Former Student,2011,2015,true,crm_import
6948,1,8963,alumni,Former Student,1998,2002,true,crm_import
6949,1,3292,alumni,Former Student,1981,1985,true,online
6950,1,3292,employee,Faculty/Staff,1993,,false,online
6951,1,16201,alumni,Alumnus/Alumna,1966,1970,true,online
6952,1,10706,alumni,Alumnus/Alumna,1987,1991,true,advancement_entry
6953,1,3354,alumni,Alumnus/Alumna,2002,2006,true,crm_import
6954,1,3354,employee,Faculty/Staff,2014,,false,crm_import
6955,1,17679,alumni,Alumnus/Alumna,1982,1986,true,crm_import
6956,1,11250,alumni,Graduate,1990,1994,true,crm_import
6957,1,17874,alumni,Alumni Record,1969,1973,true,crm_import
6958,1,17874,parent,Parent,1995,1999,false,crm_import
6959,1,17851,alumni,Alumni Record,2007,2011,true,crm_import
6960,1,7507,alumni,Alumnus/Alumna,2020,2024,true,crm_import
6961,1,7507,employee,Current Faculty,2026,,false,crm_import
6962,1,3743,alumni,Graduate,1990,1994,true,crm_import
6963,1,6343,alumni,Alumni Record,2019,2023,true,online
6964,1,6343,parent,Parent/Guardian,2026,2026,false,online
6965,1,185,alumni,Graduate,2012,2016,true,online
6966,1,185,parent,Parent - Undergraduate,2026,,false,online
6967,1,722,alumni,Former Student,2010,2014,true,advancement_entry
6968,1,10783,alumni,Former Student,2019,2023,true,crm_import
6969,1,18923,alumni,Former Student,1993,1997,true,crm_import
6970,1,19323,alumni,Former Student,1975,1979,true,crm_import
6971,1,19323,parent,Parent,2001,2005,false,crm_import
6972,1,10041,alumni,Graduate,2006,2010,true,crm_import
6973,1,10041,parent,Current Parent,2026,2026,false,crm_import
6974,1,18783,alumni,Alumni Record,1959,1963,true,crm_import
6975,1,18783,parent,Parent - Undergraduate,1985,1989,false,crm_import
6976,1,13317,alumni,Former Student,1992,1996,true,crm_import
6977,1,8842,alumni,Graduate,2008,2012,true,crm_import
6978,1,8842,employee,Employee,2020,,false,crm_import
6979,1,17747,alumni,Alumnus/Alumna,1969,1973,true,online
6980,1,13013,alumni,Graduate,1996,2000,true,online
6981,1,13013,parent,Parent/Guardian,2022,,false,online
6982,1,123,alumni,Former Student,2000,2004,true,advancement_entry
6983,1,10383,alumni,Alumni Record,2021,2025,true,crm_import
6984,1,10383,parent,Parent,2026,,false,crm_import
6985,1,12075,alumni,Alumni Record,2015,2019,true,crm_import
6986,1,13119,alumni,Alumnus/Alumna,1989,1993,true,crm_import
6987,1,6615,alumni,Alumni Record,2022,2026,true,crm_import
6988,1,6615,parent,Current Parent,2026,,false,crm_import
6989,1,1535,alumni,Former Student,2005,2009,true,crm_import
6990,1,14105,alumni,Graduate,1951,1955,true,crm_import
6991,1,2093,alumni,Graduate,1979,1983,true,crm_import
6992,1,2466,alumni,Former Student,1979,1983,true,online
6993,1,2466,parent,Current Parent,2005,2009,false,online
6994,1,14393,alumni,Alumni Record,2008,2012,true,online
6995,1,14393,parent,Parent/Guardian,2026,2026,false,online
6996,1,18863,alumni,Former Student,2009,2013,true,advancement_entry
6997,1,18863,employee,Employee,2021,,false,advancement_entry
6998,1,12630,alumni,Alumni Record,1980,1984,true,crm_import
6999,1,12630,parent,Current Parent,2006,,false,crm_import
7000,1,19928,alumni,Alumnus/Alumna,1969,1973,true,crm_import
7001,1,14298,alumni,Alumnus/Alumna,2012,2016,true,crm_import
7002,1,14298,parent,Current Parent,2026,2026,false,crm_import
7003,1,3866,alumni,Alumnus/Alumna,1988,1992,true,crm_import
7004,1,18549,alumni,Alumni Record,2008,2012,true,crm_import
7005,1,18549,parent,Parent - Undergraduate,2026,2026,false,crm_import
7006,1,17943,alumni,Alumni Record,1990,1994,true,crm_import
7007,1,8156,alumni,Alumnus/Alumna,1960,1964,true,crm_import
7008,1,8156,parent,Parent - Undergraduate,1986,,false,crm_import
7009,1,10983,alumni,Alumnus/Alumna,2011,2015,true,online
7010,1,13235,alumni,Alumni Record,2013,2017,true,online
7011,1,13235,parent,Parent/Guardian,2026,2026,false,online
7012,1,302,alumni,Alumnus/Alumna,1973,1977,true,advancement_entry
7013,1,302,parent,Parent/Guardian,1999,,false,advancement_entry
7014,1,14725,alumni,Graduate,1972,1976,true,crm_import
7015,1,3350,alumni,Graduate,1965,1969,true,crm_import
7016,1,13542,alumni,Graduate,1996,2000,true,crm_import
7017,1,10506,alumni,Alumni Record,2014,2018,true,crm_import
7018,1,10506,parent,Parent,2026,,false,crm_import
7019,1,19312,alumni,Alumnus/Alumna,1951,1955,true,crm_import
7020,1,10841,alumni,Alumni Record,1990,1994,true,crm_import
7021,1,9983,alumni,Graduate,1983,1987,true,crm_import
7022,1,4991,alumni,Alumnus/Alumna,1979,1983,true,online
7023,1,4991,employee,Employee,1991,,false,online
7024,1,19412,alumni,Alumnus/Alumna,2003,2007,true,online
7025,1,1756,alumni,Graduate,1986,1990,true,advancement_entry
7026,1,4784,alumni,Graduate,2015,2019,true,crm_import
7027,1,4784,parent,Current Parent,2026,,false,crm_import
7028,1,4114,alumni,Alumni Record,1982,1986,true,crm_import
7029,1,9034,alumni,Former Student,1987,1991,true,crm_import
7030,1,16353,alumni,Alumni Record,1950,1954,true,crm_import
7031,1,16353,parent,Parent/Guardian,1976,1980,false,crm_import
7032,1,16353,employee,Faculty/Staff,1962,,false,crm_import
7033,1,1256,alumni,Graduate,1957,1961,true,crm_import
7034,1,10498,alumni,Graduate,1994,1998,true,crm_import
7035,1,19933,alumni,Former Student,1972,1976,true,crm_import
7036,1,19933,employee,Employee,1984,,false,crm_import
7037,1,13760,alumni,Alumni Record,1980,1984,true,online
7038,1,13760,parent,Parent/Guardian,2006,2010,false,online
7039,1,19547,alumni,Former Student,2022,2026,true,online
7040,1,19547,parent,Parent - Undergraduate,2026,2026,false,online
7041,1,10526,alumni,Alumnus/Alumna,2014,2018,true,advancement_entry
7042,1,2359,alumni,Alumni Record,2001,2005,true,crm_import
7043,1,14316,alumni,Graduate,2015,2019,true,crm_import
7044,1,6544,alumni,Alumnus/Alumna,1981,1985,true,crm_import
7045,1,6544,parent,Parent/Guardian,2007,2011,false,crm_import
7046,1,18234,alumni,Alumni Record,1961,1965,true,crm_import
7047,1,8711,alumni,Graduate,1961,1965,true,crm_import
7048,1,17029,alumni,Alumnus/Alumna,2004,2008,true,crm_import
7049,1,17029,parent,Parent/Guardian,2026,2026,false,crm_import
7050,1,1355,alumni,Alumni Record,2001,2005,true,crm_import
7051,1,15172,alumni,Alumnus/Alumna,1980,1984,true,online
7052,1,3956,alumni,Graduate,1989,1993,true,online
7053,1,19180,alumni,Former Student,2009,2013,true,advancement_entry
7054,1,12917,alumni,Alumnus/Alumna,1999,2003,true,crm_import
7055,1,12017,alumni,Former Student,1993,1997,true,crm_import
7056,1,12017,parent,Parent/Guardian,2019,2023,false,crm_import
7057,1,14368,alumni,Alumni Record,1974,1978,true,crm_import
7058,1,12255,alumni,Former Student,1975,1979,true,crm_import
7059,1,12255,parent,Parent/Guardian,2001,2005,false,crm_import
7060,1,12255,employee,Faculty/Staff,1987,,false,crm_import
7061,1,6866,alumni,Former Student,1993,1997,true,crm_import
7062,1,6873,alumni,Alumnus/Alumna,1993,1997,true,crm_import
7063,1,18656,alumni,Graduate,2022,2026,true,crm_import
7064,1,18656,parent,Parent - Undergraduate,2026,,false,crm_import
7065,1,18656,employee,Employee,2026,,false,crm_import
7066,1,14006,alumni,Alumni Record,2004,2008,true,online
7067,1,449,alumni,Alumni Record,2015,2019,true,online
7068,1,449,parent,Parent - Undergraduate,2026,,false,online
7069,1,6453,alumni,Alumnus/Alumna,1970,1974,true,advancement_entry
7070,1,12634,alumni,Former Student,2014,2018,true,crm_import
7071,1,12634,parent,Parent/Guardian,2026,2026,false,crm_import
7072,1,1360,alumni,Alumnus/Alumna,2012,2016,true,crm_import
7073,1,1360,parent,Parent - Undergraduate,2026,,false,crm_import
7074,1,10243,alumni,Former Student,1975,1979,true,crm_import
7075,1,6326,alumni,Alumnus/Alumna,2012,2016,true,crm_import
7076,1,801,alumni,Graduate,1975,1979,true,crm_import
7077,1,12324,alumni,Graduate,1996,2000,true,crm_import
7078,1,7898,alumni,Alumnus/Alumna,1968,1972,true,crm_import
7079,1,11179,alumni,Alumnus/Alumna,2010,2014,true,online
7080,1,11179,parent,Parent/Guardian,2026,,false,online
7081,1,19163,alumni,Graduate,2017,2021,true,online
7082,1,14551,alumni,Alumni Record,1988,1992,true,advancement_entry
7083,1,6438,alumni,Graduate,2007,2011,true,crm_import
7084,1,17122,alumni,Alumni Record,2009,2013,true,crm_import
7085,1,17122,parent,Parent - Undergraduate,2026,,false,crm_import
7086,1,8428,alumni,Former Student,2016,2020,true,crm_import
7087,1,8428,parent,Current Parent,2026,2026,false,crm_import
7088,1,19828,alumni,Former Student,1982,1986,true,crm_import
7089,1,4361,alumni,Alumni Record,1982,1986,true,crm_import
7090,1,4361,parent,Parent/Guardian,2008,2012,false,crm_import
7091,1,14817,alumni,Graduate,1988,1992,true,crm_import
7092,1,14817,parent,Parent/Guardian,2014,2018,false,crm_import
7093,1,14326,alumni,Alumnus/Alumna,2021,2025,true,crm_import
7094,1,19244,alumni,Former Student,2004,2008,true,online
7095,1,4914,alumni,Alumnus/Alumna,1959,1963,true,online
7096,1,17316,alumni,Graduate,2008,2012,true,advancement_entry
7097,1,19398,alumni,Alumni Record,1992,1996,true,crm_import
7098,1,131,alumni,Former Student,1958,1962,true,crm_import
7099,1,7829,alumni,Alumnus/Alumna,1961,1965,true,crm_import
7100,1,19370,alumni,Alumnus/Alumna,2003,2007,true,crm_import
7101,1,3337,alumni,Alumni Record,1970,1974,true,crm_import
7102,1,5698,alumni,Alumni Record,2004,2008,true,crm_import
7103,1,5104,alumni,Alumnus/Alumna,1955,1959,true,crm_import
7104,1,12557,alumni,Former Student,1962,1966,true,online
7105,1,14364,alumni,Former Student,1993,1997,true,online
7106,1,14364,employee,Faculty/Staff,2005,,false,online
7107,1,10521,alumni,Former Student,1967,1971,true,advancement_entry
7108,1,19641,alumni,Alumni Record,1965,1969,true,crm_import
7109,1,14450,alumni,Former Student,1986,1990,true,crm_import
7110,1,4397,alumni,Graduate,1997,2001,true,crm_import
7111,1,17838,alumni,Alumnus/Alumna,2022,2026,true,crm_import
7112,1,6447,alumni,Former Student,2004,2008,true,crm_import
7113,1,6447,parent,Current Parent,2026,2026,false,crm_import
7114,1,6021,alumni,Former Student,2003,2007,true,crm_import
7115,1,17672,alumni,Former Student,2017,2021,true,crm_import
7116,1,3260,alumni,Alumni Record,2003,2007,true,online
7117,1,3260,parent,Current Parent,2026,2026,false,online
7118,1,5865,alumni,Graduate,1965,1969,true,online
7119,1,5865,parent,Parent,1991,1995,false,online
7120,1,551,alumni,Alumni Record,2008,2012,true,advancement_entry
7121,1,6047,alumni,Former Student,2002,2006,true,crm_import
7122,1,14300,alumni,Alumnus/Alumna,2012,2016,true,crm_import
7123,1,18246,alumni,Former Student,2002,2006,true,crm_import
7124,1,18246,parent,Parent,2026,2026,false,crm_import
7125,1,5102,alumni,Alumni Record,2000,2004,true,crm_import
7126,1,5102,parent,Parent,2026,2026,false,crm_import
7127,1,7693,alumni,Graduate,1963,1967,true,crm_import
7128,1,7118,alumni,Alumni Record,1993,1997,true,crm_import
7129,1,7118,parent,Parent - Undergraduate,2019,2023,false,crm_import
7130,1,16341,alumni,Alumni Record,1993,1997,true,crm_import
7131,1,16341,employee,Current Faculty,2005,,false,crm_import
7132,1,4450,alumni,Alumni Record,1965,1969,true,online
7133,1,16277,alumni,Alumni Record,2008,2012,true,online
7134,1,16277,parent,Parent - Undergraduate,2026,2026,false,online
7135,1,14045,alumni,Alumni Record,1966,1970,true,advancement_entry
7136,1,14045,parent,Parent,1992,1996,false,advancement_entry
7137,1,10843,alumni,Alumni Record,1977,1981,true,crm_import
7138,1,4128,alumni,Graduate,2014,2018,true,crm_import
7139,1,19988,alumni,Former Student,1986,1990,true,crm_import
7140,1,6675,alumni,Graduate,1947,1951,true,crm_import
7141,1,12841,alumni,Graduate,1995,1999,true,crm_import
7142,1,10855,alumni,Former Student,1978,1982,true,crm_import
7143,1,10855,parent,Parent/Guardian,2004,,false,crm_import
7144,1,10855,employee,Current Faculty,1990,,false,crm_import
7145,1,18091,alumni,Alumni Record,2007,2011,true,crm_import
7146,1,13580,alumni,Former Student,2009,2013,true,online
7147,1,5706,alumni,Graduate,1989,1993,true,online
7148,1,10360,alumni,Former Student,1994,1998,true,advancement_entry
7149,1,10360,employee,Current Faculty,2006,,false,advancement_entry
7150,1,4790,alumni,Former Student,1979,1983,true,crm_import
7151,1,3509,alumni,Former Student,1998,2002,true,crm_import
7152,1,19261,alumni,Graduate,2014,2018,true,crm_import
7153,1,19261,employee,Current Faculty,2026,,false,crm_import
7154,1,13127,alumni,Former Student,2000,2004,true,crm_import
7155,1,14588,alumni,Graduate,2014,2018,true,crm_import
7156,1,17659,alumni,Alumni Record,2007,2011,true,crm_import
7157,1,17659,parent,Parent - Undergraduate,2026,,false,crm_import
7158,1,13492,alumni,Former Student,2009,2013,true,crm_import
7159,1,13492,parent,Parent,2026,2026,false,crm_import
7160,1,6201,alumni,Graduate,1996,2000,true,online
7161,1,17489,alumni,Alumni Record,1987,1991,true,online
7162,1,18452,alumni,Alumni Record,1970,1974,true,advancement_entry
7163,1,19720,alumni,Alumnus/Alumna,2004,2008,true,crm_import
7164,1,8278,alumni,Alumni Record,1955,1959,true,crm_import
7165,1,4045,alumni,Alumnus/Alumna,2002,2006,true,crm_import
